id;area;publication;venueType;conferenceType;editor;url;name;chair;issn;periodicity
12390;Computer Science;null;Journal;null;Rose_Obrien;http://www.clinicalkey.com.au/dura/browse/journalIssue/00222828;Journal_of_Molecular_and_Cellular_Cardiology;null;0022-2828;Yearly
11063;Data Management;null;Journal;null;Brooke_Hughes;http://www.mosby.com/jtcvs;Journal_of_Thoracic_and_Cardiovascular_Surgery;null;0022-5223;Yearly
12395;Geography;null;Journal;null;Jessica_Martinez;http://www3.interscience.wiley.com/cgi-bin/jhome/2507;Journal_of_Quaternary_Science;null;0267-8179;Monthly
13242;Computer Science;null;Conference;RegularConference;null;;International_Conference_on_Computer_Science_and_Network_Technology;Stephen_Salas;null;Yearly
11062;Data Management;null;Journal;null;Wanda_Figueroa;https://journals.lww.com/nuclearmed;Clinical_Nuclear_Medicine;null;0363-9762;Monthly
12396;Data Management,Big Data;null;Journal;null;Nathan_Gross;https://ojs3.unpatti.ac.id/index.php/sciencenature/;SCIENCE_NATURE;null;2654-6264;Weekly
13243;Environmental Science;null;Conference;Symposium;null;;International_Conference_on_Electric_Power_Equipment_–_Switching_Technology;Dustin_Garcia;null;Monthly
11065;Data Management;null;Journal;null;Vernon_Taylor_Jr_;https://www.karger.com/Journal/Home/224278;Respiration;null;0025-7931;Weekly
12393;Sociology;null;Journal;null;Jamie_Allen;http://www.journals.uchicago.edu/ca;Current_Anthropology;null;0011-3204;Yearly
13240;Engineering;null;Conference;RegularConference;null;;International_Radar_Conference;Lauren_Vega;null;Weekly
11064;Data Management;null;Journal;null;Brian_Weber;https://www.thieme.de/de/arzneimittelforschung-drug-research/journal-information-4521.htm;Arzneimittel_Forschung;null;0004-4172;Weekly
12394;Geography,Data Management;null;Journal;null;Joy_Lynch;http://www.elsevier.com/wps/find/journaldescription.cws_home/622882/description;Journal_of_Human_Evolution;null;0047-2484;Yearly
13241;Computer Science,Geography;null;Conference;Workshop;null;;Sensor_Data_Fusion;Casey_Smith;null;Weekly
11067;Data Management;null;Journal;null;Melissa_Oliver;http://www3.interscience.wiley.com/cgi-bin/jhome/10009400;Luminescence_Chichester__England_Print;null;1522-7235;Yearly
12399;Data Management,Big Data;null;Journal;null;Kathleen_Kennedy;http://www3.interscience.wiley.com/cgi-bin/jhome/110501804;Evolutionary_Anthropology_print;null;1060-1538;Weekly
13246;Computer Science;null;Conference;Symposium;null;;Conference_on_Software_Engineering_Education_and_Training;Michelle_French;null;Monthly
11066;Data Management;null;Journal;null;John_Landry;http://molpharm.aspetjournals.org/;Molecular_Pharmacology;null;0026-895X;Yearly
13247;Computer Science;null;Conference;Workshop;null;;Brazilian_Symposium_on_Software_Quality;Shawn_Jennings;null;Yearly
11069;Data Processing,Data Management;null;Journal;null;Susan_Ritter;http://www.eurjmedres.com/;European_Journal_of_Medical_Research;null;0949-2321;Weekly
12397;Data Management,Geography;null;Journal;null;Laura_Garcia;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1932-8494;The_Anatomical_Record;null;1932-8486;Monthly
13244;Computer Science;null;Conference;Symposium;null;;International_Conference_on_Mobile_Ad_hoc_and_Sensor_Networks;Misty_Thompson_DDS;null;Yearly
11068;Data Management;null;Journal;null;Christopher_Werner;http://www.clinicalkey.com.au/dura/browse/journalIssue/10945539;Pulmonary_Pharmacology__Therapeutics;null;1094-5539;Weekly
12398;Big Data,Data Management;null;Journal;null;Tammy_Russell;http://www3.interscience.wiley.com/cgi-bin/jhome/110481861;American_Journal_of_Physical_Anthropology;null;0002-9483;Weekly
13245;Computer Science;null;Conference;RegularConference;null;;Symposium_on_Intelligent_Systems_and_Informatics;Paul_Zamora;null;Yearly
13248;Computer Science;null;Conference;ExpertGroup;null;http://www.percom.org/;Annual_IEEE_International_Conference_on_Pervasive_Computing_and_Communications;Mark_Daniels;null;Yearly
13249;Computer Science,Engineering;null;Conference;RegularConference;null;;Brazilian_Symposium_in_Information_and_Human_Language_Technology;Heather_Flores;null;Weekly
11070;Data Management;null;Journal;null;Ryan_Martinez;http://www.elsevier.com/wps/find/journaldescription.cws_home/712/description#description;International_Journal_of_Developmental_Neuroscience;null;0736-5748;Yearly
13250;Computer Science;null;Conference;RegularConference;null;;Colloquium_in_Information_Science_and_Technology;Dwayne_Harrison;null;Yearly
11072;Data Management;null;Journal;null;Jessica_Jackson;http://informahealthcare.com/ebm;Electromagnetic_Biology_and_Medicine;null;1536-8386;Yearly
11071;Data Management;null;Journal;null;Lisa_Martin_MD;http://www.health-physics.com/;Health_Physics;null;0017-9078;Monthly
11074;Big Data,Data Management;null;Journal;null;Janice_Morris;http://biorxiv.org/;bioRxiv;null;;Monthly
11073;Data Management,Physics,Computer Science;null;Journal;null;Annette_Lara;http://www.iop.org/EJ/journal/0031-9155;Physics_in_Medicine_and_Biology;null;0031-9155;Weekly
11076;Physics;null;Journal;null;Jessica_Hendricks;http://ieeexplore.ieee.org/servlet/opac?punumber=8;IEEE_Transactions_on_Antennas_and_Propagation;null;0018-926X;Yearly
11075;Data Management,Physics;null;Journal;null;James_Howell;http://rsi.aip.org/;Review_of_Scientific_Instruments;null;0034-6748;Monthly
11078;Physics,Computer Science,Data Management;null;Journal;null;Andrea_Johnson;http://ieeexplore.ieee.org/servlet/opac?punumber=4156126;IEEE_Transactions_on_Biomedical_Circuits_and_Systems;null;1932-4545;Monthly
11077;Data Management;null;Journal;null;Vanessa_Carr;http://www3.interscience.wiley.com/cgi-bin/jhome/112125669;NMR_in_Biomedicine;null;0952-3480;Yearly
11079;Data Management;null;Journal;null;Justin_Wong;http://www3.interscience.wiley.com/cgi-bin/jhome/10005196;Magnetic_Resonance_in_Medicine;null;0740-3194;Weekly
12370;Data Management,Data Processing;null;Journal;null;Beverly_Barnes;https://www.springer.com/journal/418/;Histochemistry_and_Cell_Biology;null;0948-6143;Monthly
11281;Materials Science,Data Management;null;Journal;null;Christina_Young;https://medpharmareports.com/index.php/mpr;Medicine_and_Pharmacy_Reports;null;2602-0807;Monthly
11280;Data Modeling;null;Journal;null;Danielle_Patterson;https://journals.sagepub.com/home/jio;Journal_of_Indian_Orthodontic_Society;null;0301-5742;Monthly
11041;Geography,Data Management;null;Journal;null;Anne_Williams;https://www.nature.com/;Nature;null;0028-0836;Monthly
11283;Big Data,Data Management;null;Journal;null;Krista_Moore;http://www.sciencedirect.com/science/journal/03064565;Journal_of_Thermal_Biology;null;0306-4565;Weekly
12373;Data Processing,Data Management;null;Journal;null;Jerry_Sloan;https://www.hh.um.es/;Histology_and_Histopathology;null;0213-3911;Monthly
11040;Data Management,Big Data;null;Journal;null;Matthew_Meyer;http://www.bioessays-journal.com/;Bioessays;null;0265-9247;Yearly
11282;Data Management;null;Journal;null;Becky_Morgan;http://content.iospress.com/journals/technology-and-health-care;Technology_and_Health_Care;null;0928-7329;Yearly
12374;Big Data,Data Management;null;Journal;null;Brian_Hicks;http://www.clinicalkey.com.au/dura/browse/journalIssue/00029440;American_Journal_of_Pathology;null;0002-9440;Weekly
11043;Data Management;null;Journal;null;David_Berry;http://link.springer.com/journal/203;Archives_of_Microbiology;null;0302-8933;Weekly
11285;Data Management;null;Journal;null;Laura_Chambers;http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-321173;Journal_of_Clinical_Medicine;null;2077-0383;Monthly
12371;Computer Science;null;Journal;null;Eric_Brown;http://mjiri.iums.ac.ir/;Medical_Journal_of_The_Islamic_Republic_of_Iran;null;1016-1430;Weekly
11042;Data Processing,Data Management;null;Journal;null;Brittany_Sullivan;http://www.elsevier.com/wps/find/journaldescription.cws_home/522499/description#description;Biophysical_Chemistry;null;0301-4622;Yearly
11284;Data Management;null;Journal;null;William_Lewis;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)2040-7947;International_Journal_for_Numerical_Methods_in_Biomedical_Engineering;null;2040-7939;Yearly
12372;Computer Science;null;Journal;null;Danielle_Castro;https://www.dovepress.com/beyond-post-marketing-research-and-medwatch-long-term-studies-of-drug--peer-reviewed-article;Drug_Design__Development_and_Therapy;null;1177-8881;Monthly
11045;Computer Science;null;Journal;null;Sandra_Calderon;https://onlinelibrary.wiley.com/series/2011;Advances_in_Enzymology_and_Related_Subjects;null;0065-258X;Monthly
11287;Materials Science,Data Management;null;Journal;null;David_Tapia;http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-164286;Materials;null;1996-1944;Monthly
12377;Big Data,Data Management;null;Journal;null;Richard_Cox;http://www.clinicalkey.com.au/dura/browse/journalIssue/10445323;Seminars_in_Immunology;null;1044-5323;Weekly
11044;Computer Science,Data Management,Big Data;null;Journal;null;Paula_Roman;http://www.biomedcentral.com/bmcsystbiol/;BMC_Systems_Biology;null;1752-0509;Weekly
11286;Computer Science;null;Journal;null;Gina_Ramos;http://tjo-tod.org.pinnacle.allenpress.com/;Turkish_Journal_of_Orthodontics;null;2148-9505;Yearly
12378;Data Management;null;Journal;null;Alyssa_Reid_DDS;https://www.frontiersin.org/journals/physiology;Frontiers_in_Physiology;null;1664-042X;Yearly
11047;Data Management;null;Journal;null;Elizabeth_Blackburn;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-2672;Journal_of_Applied_Microbiology;null;1364-5072;Monthly
11289;Big Data,Data Management;null;Journal;null;Nathan_Pittman;http://www.head-face-med.com/;Head__Face_Medicine;null;1746-160X;Yearly
12375;Data Management;null;Journal;null;David_Coleman;http://www.elsevier.com/wps/find/journaldescription.cws_home/712784/description#description;JACC_Cardiovascular_Imaging;null;1876-7591;Weekly
11046;Data Processing,Data Management;null;Journal;null;Stephanie_Howard;http://www3.interscience.wiley.com/cgi-bin/jhome/106586621;Biopolymers;null;0006-3525;Weekly
11288;Data Management;null;Journal;null;Jennifer_Thomas;http://cpcj.allenpress.com/;The_Cleft_Palate_Craniofacial_Journal;null;1055-6656;Yearly
12376;Data Management;null;Journal;null;Kelly_Collier;http://www.biomedcentral.com/bmccancer/;BMC_Cancer;null;1471-2407;Monthly
11049;Data Management;null;Journal;null;Nicole_Hunt;http://www.metapress.com/openurl.asp?genre=journal&issn=0360-2532;Drug_metabolism_reviews_Softcover_ed_;null;0360-2532;Monthly
13228;Data Management;null;Conference;ExpertGroup;null;https://heart.bmj.com/;Heart;Deborah_Hill;null;Yearly
11048;Data Management;null;Journal;null;Michael_Mccoy;https://pubs.acs.org/journal/crtoec;Chemical_Research_in_Toxicology;null;0893-228X;Weekly
13229;Computer Science;null;Conference;ExpertGroup;null;http://www.sigevo.org/;Annual_Conference_on_Genetic_and_Evolutionary_Computation;Ashley_Webb;null;Yearly
12379;Materials Science;null;Journal;null;Larry_Pearson;https://www.springer.com/materials/characterization+&+evaluation/journal/11665;Journal_of_materials_engineering_and_performance_Print;null;1059-9495;Yearly
11290;Data Management;null;Journal;null;Angela_Mcdowell;https://link.springer.com/journal/337;Man_and_medicine;null;0145-9783;Yearly
12380;Data Management;null;Journal;null;Amy_Washington;http://circep.ahajournals.org/;Circulation:Arrhythmia_and_Electrophysiology;null;1941-3084;Monthly
12381;Data Management;null;Journal;null;Jaime_Meza;http://www.jnanobiotechnology.com/;Journal_of_Nanobiotechnology;null;1477-3155;Yearly
11050;Data Management;null;Journal;null;Michael_Lee_DDS;http://dmd.aspetjournals.org/;Drug_Metabolism_And_Disposition;null;0090-9556;Monthly
11292;Data Management;null;Journal;null;Kelsey_Bennett;https://link.springer.com/journal/103;Bundesgesundheitsblatt___Gesundheitsforschung___Gesundheitsschutz;null;1436-9990;Weekly
11291;Computer Science;null;Journal;null;Michael_George;http://www.hindawi.com/crim/dentistry/;Case_Reports_in_Dentistry;null;2090-6455;Yearly
11052;Data Management;null;Journal;null;Michelle_English;http://www.elsevier.com/locate/issn/00062952;Biochemical_Pharmacology;null;0006-2952;Yearly
11294;Data Management;null;Journal;null;Amy_Martinez;https://www.hindawi.com/journals/prm/;Pain_Research_and_Management;null;1203-6765;Weekly
12384;Data Management;null;Journal;null;Candace_Olsen;http://www.frontiersin.org/cell_and_developmental_biology;Frontiers_in_Cell_and_Developmental_Biology;null;2296-634X;Monthly
13231;Computer Science;null;Conference;ExpertGroup;null;http://www.ieee-ssci.org/;IEEE_Symposium_Series_on_Computational_Intelligence;Brandy_Higgins;null;Monthly
11051;Data Processing,Data Management;null;Journal;null;Philip_Day_DDS;http://www.crcjournals.com/ejournals/issues/issue_archive.asp?section=1053;Critical_Reviews_in_Toxicology;null;1040-8444;Weekly
11293;Geography,Data Management;null;Journal;null;William_Smith;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)2050-0904;Clinical_Case_Reports;null;2050-0904;Monthly
12385;Data Management;null;Journal;null;Carrie_Morris;http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-514386;Gels;null;2310-2861;Monthly
13232;Computer Science;null;Conference;ExpertGroup;null;http://ls11-www.informatik.uni-dortmund.de/PPSN/;Parallel_Problem_Solving_from_Nature;Colton_Nelson;null;Weekly
11054;Data Management;null;Journal;null;Mark_Lawson;http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-160281;Toxins;null;2072-6651;Weekly
11296;Data Management;null;Journal;null;William_Grimes;http://www.keaipublishing.com/en/journals/bioactive-materials/;Bioactive_Materials;null;2452-199X;Weekly
12382;Data Management;null;Journal;null;Henry_Bailey;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)2472-1727;Birth_Defects_Research;null;2472-1727;Monthly
11053;Data Management;null;Journal;null;Daniel_Cook;https://www.journals.elsevier.com/poultry-science;Poultry_Science;null;0032-5791;Monthly
11295;Materials Science;null;Journal;null;Michael_Mercado;http://ieeexplore.ieee.org/servlet/opac?punumber=7361;IEEE_Sensors_Journal;null;1530-437X;Weekly
12383;Data Management;null;Journal;null;Crystal_Carr;http://circres.ahajournals.org/;Circulation_Research;null;0009-7330;Weekly
13230;Computer Science;null;Conference;ExpertGroup;null;http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000639;IEEE_International_Conference_on_Robotics_and_Automation;Lisa_Delgado;null;Weekly
11056;Data Management;null;Journal;null;Alexandria_Maldonado;https://www.alzheimersanddementia.com/;Alzheimer_s__Dementia;null;1552-5260;Monthly
11298;Psychology,Data Management;null;Journal;null;Teresa_Fitzpatrick;http://www.nature.com/bdj/index.html;British_Dental_Journal;null;0007-0610;Monthly
12388;Data Management;null;Journal;null;Angela_Kelly;http://www.elsevier.com/wps/find/journaldescription.cws_home/522790/description;Atherosclerosis;null;0021-9150;Monthly
13235;Computer Science;null;Conference;Symposium;null;;International_Conference_on_Information_Photonics;Leslie_King;null;Yearly
11055;Data Management;null;Journal;null;Joseph_Melton;https://www.cambridge.org/core/journals/world-s-poultry-science-journal;Worlds_Poultry_Science_Journal;null;0043-9339;Yearly
11297;Data Management;null;Journal;null;David_Bennett_MD;http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-169222;Polymers;null;2073-4360;Weekly
12389;Data Management;null;Journal;null;Jeffrey_Brooks;https://www.hindawi.com/journals/ije/;International_Journal_of_Endocrinology;null;1687-8337;Monthly
13236;Computer Science;null;Conference;Symposium;null;;Fusion;Katie_Osborn;null;Weekly
11058;Data Processing,Data Management;null;Journal;null;Karen_Brown;http://www.elsevier.com/wps/find/journaldescription.cws_home/301/description#description;Computers_and_Mathematics_with_Applications;null;0898-1221;Monthly
12386;Data Management;null;Journal;null;Anthony_Dennis;http://www.frontiersin.org/Endocrinology;Frontiers_in_Endocrinology;null;1664-2392;Yearly
13233;Computer Science;null;Conference;ExpertGroup;null;http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000515;Oceans;Teresa_Williams;null;Monthly
11057;Data Management;null;Journal;null;Jacqueline_Todd;https://www.revespcardiol.org/;Revista_Española_de_Cardiología;null;0300-8932;Weekly
11299;Data Management;null;Journal;null;Thomas_Moran;http://www.hindawi.com/journals/bmri;BioMed_Research_International;null;2314-6133;Monthly
12387;Data Management;null;Journal;null;Gabrielle_Cook;http://www.elsevier.com/wps/find/journaldescription.cws_home/326/description;Environment_International;null;0160-4120;Yearly
13234;Computer Science;null;Conference;ExpertGroup;null;https://www.eurasip.org/index.php?Itemid=89&id=80&option=com_content&view=article;European_Signal_Processing_Conference;Calvin_Krause;null;Yearly
13239;Computer Science;null;Conference;Symposium;null;;International_Conference_on_Multisensor_Fusion_and_Integration_for_Intelligent_Systems;Nicole_Larson;null;Yearly
11059;Data Management,Computer Science;null;Journal;null;Jason_Hoffman;http://link.springer.com/journal/11538;Bulletin_of_Mathematical_Biology;null;0092-8240;Weekly
13237;Computer Science;null;Conference;ExpertGroup;null;http://www.milcom.org/;IEEE_Military_Communications_Conference;Michael_Osborne;null;Yearly
13238;Computer Science;null;Conference;Workshop;null;;International_Conference_on_Intelligent_Human_Machine_Systems_and_Cybernetics;Sarah_Farrell;null;Yearly
12590;Data Management;null;Journal;null;Eric_Robinson;http://www.tandfonline.com/loi/iivs20;Journal_of_investigative_surgery;null;0894-1939;Weekly
11261;Data Management;null;Journal;null;Alyssa_Riley;https://www.karger.com/BookSeries/Home/223936;Monographs_in_Oral_Science;null;0077-0892;Weekly
12351;Computer Science;null;Journal;null;Allen_Delgado;http://ieeexplore.ieee.org/servlet/opac?punumber=78;IEEE_Transactions_on_Signal_Processing;null;1053-587X;Weekly
12593;Data Management;null;Journal;null;Justin_Jones;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1875-9114;Pharmacotherapy;null;0277-0008;Weekly
11260;Data Management;null;Journal;null;Lisa_Perry;http://www.quintpub.com/;Quintessence_International;null;0033-6572;Weekly
12352;Computer Science;null;Journal;null;Kim_Grant;http://irevues.inist.fr/traitementdusignal/;Traitement_du_signal;null;0765-0019;Weekly
12594;Data Management;null;Journal;null;Holly_Reed;http://www.annalsofsurgery.com/;Annals_of_Surgery;null;0003-4932;Yearly
11021;Data Management;null;Journal;null;Jason_Mckinney;https://www.cell.com/trends/endocrinology-metabolism/home;Trends_in_endocrinology_and_metabolism;null;1043-2760;Weekly
11263;Data Management,Materials Science;null;Journal;null;Oscar_Anderson;;Pediatric_Dentistry;null;0164-1263;Monthly
12591;Data Management;null;Journal;null;Jennifer_Terrell;http://www.sciencedirect.com/science/journal/17439191;International_Journal_of_Surgery;null;1743-9159;Monthly
11020;Big Data,Data Management;null;Journal;null;William_Miller;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1474-9726;Aging_Cell;null;1474-9718;Yearly
11262;Data Management;null;Journal;null;Theodore_Davis;https://www.dental.theclinics.com/;Dental_Clinics_of_North_America;null;0011-8532;Monthly
12350;Computer Science;null;Journal;null;James_Benjamin;https://ieeexplore.ieee.org/servlet/opac?punumber=48;IEEE_Journal_of_Oceanic_Engineering;null;0364-9059;Weekly
12592;Data Management;null;Journal;null;Christopher_Rogers;http://www.elsevier.com/wps/find/journaldescription.cws_home/622951/description#description;Toxicology_and_Applied_Pharmacology;null;0041-008X;Yearly
11023;Data Management;null;Journal;null;Angel_Nelson;https://www.elsevier.com/wps/find/journaldescription.cws_home/506087/description#description;European_Journal_of_Pharmacology;null;0014-2999;Monthly
11265;Data Management;null;Journal;null;Anna_Craig;https://ejoi.quintessenz.de/;European_Journal_of_Oral_Implantology;null;1756-2406;Monthly
12355;Data Management;null;Journal;null;Jennifer_Sanders;https://insight.jci.org/;JCI_Insight;null;2379-3708;Weekly
12597;Computer Science;null;Journal;null;Roger_Hanson;http://cms.sagepub.com/;Journal_of_Cutaneous_Medicine_and_Surgery;null;1203-4754;Yearly
11022;Big Data,Data Management;null;Journal;null;Ashley_Hobbs;https://mmbr.asm.org/;Microbiology_and_Molecular_Biology_Reviews;null;1092-2172;Weekly
11264;Data Management;null;Journal;null;David_Khan;;Journal_of_orthodontics;null;1465-3125;Monthly
12356;Computer Science;null;Journal;null;Robert_Woods;http://www.sciencedirect.com/science/journal/10656995;Cell_Biology_International;null;1065-6995;Weekly
12598;Big Data,Data Management;null;Journal;null;Glenn_Dawson;http://jpet.aspetjournals.org/;Journal_of_Pharmacology_and_Experimental_Therapeutics;null;0022-3565;Monthly
11025;Data Management;null;Journal;null;Kyle_Reid;https://www.genetics.org/;Genetics;null;0016-6731;Yearly
11267;Data Management;null;Journal;null;Cody_Smith;https://www.journals.elsevier.com/seminars-in-orthodontics;Seminars_in_orthodontics;null;1073-8746;Weekly
12353;Engineering;null;Journal;null;Justin_Flores;http://ieeexplore.ieee.org/servlet/opac?punumber=9754;Canadian_journal_of_electrical_and_computer_engineering;null;0840-8688;Weekly
12595;Big Data,Data Management;null;Journal;null;Danielle_Cook;https://diabetes.diabetesjournals.org/;Diabetes;null;0012-1797;Monthly
11024;Big Data,Data Management;null;Journal;null;Alicia_Fleming;http://www.springer.com/journal/12013/about;Cell_Biochemistry_and_Biophysics;null;1085-9195;Weekly
11266;Data Management;null;Journal;null;Kevin_Taylor;http://www.ispcd.org/;Journal_of_International_Oral_Health;null;0976-7428;Weekly
12354;Computer Science;null;Journal;null;David_Allen;https://www.journals.elsevier.com/experimental-and-molecular-pathology;Experimental_and_molecular_pathology_Print;null;0014-4800;Yearly
12596;Data Management;null;Journal;null;Jillian_Knapp;https://www.fasebj.org/;The_FASEB_Journal;null;0892-6638;Monthly
11027;Big Data,Data Management;null;Journal;null;George_Williams;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-313X;The_Plant_Journal;null;0960-7412;Yearly
11269;Data Management;null;Journal;null;David_Dixon;https://www.jstage.jst.go.jp/browse/dmj/list/-char/ja;Dental_materials_journal;null;0287-4547;Monthly
12359;Data Management;null;Journal;null;Daisy_Schneider;https://link.springer.com/journal/10735;Journal_of_Molecular_Histology;null;1567-2379;Yearly
11026;Data Management;null;Journal;null;Jonathan_Glenn;http://www.pubmedcentral.nih.gov/tocrender.fcgi?journal=212;PLoS_Biology;null;1544-9173;Yearly
11268;Computer Science,Data Management;null;Journal;null;Cynthia_Buckley;http://www.progressinorthodontics.com/;Progress_in_orthodontics;null;2196-1042;Weekly
11029;Big Data,Data Management;null;Journal;null;Calvin_Valdez;http://juno.ashley-pub.com/vl=2061206/cl=65/nw=1/rpsv/journal/journal8_home.htm;Expert_opinion_on_therapeutic_targets;null;1472-8222;Weekly
12357;Data Management;null;Journal;null;Christopher_Humphrey;http://www.kluweronline.com/issn/0145-479X/contents;Journal_of_Bioenergetics_and_Biomembranes;null;0145-479X;Monthly
12599;Data Management;null;Journal;null;Christie_Diaz;http://biomedcentral.com/1476-9255/;Journal_of_Inflammation;null;1476-9255;Weekly
11028;Data Management;null;Journal;null;Shelia_Williams;https://www.cell.com/;Cell;null;0092-8674;Weekly
12358;Data Management;null;Journal;null;Tara_Cunningham;http://www.frontiersin.org/Cardiovascular_Medicine;Frontiers_in_Cardiovascular_Medicine;null;2297-055X;Monthly
11270;Data Management;null;Journal;null;Jonathan_Smith;http://www.elsevier.com/wps/find/journaldescription.cws_home/30392/description#description;Biomaterials;null;0142-9612;Monthly
11030;Materials Science;null;Journal;null;Brandon_Baker;https://apsjournals.apsnet.org/loi/phyto;Phytopathology;null;0031-949X;Yearly
11272;Data Management;null;Journal;null;Crystal_Coleman;https://onlinelibrary.wiley.com/journal/18347819;Australian_dental_journal;null;0045-0421;Yearly
12362;Data Management;null;Journal;null;Cameron_Holt;http://www.landesbioscience.com/journals/cc/;Cell_Cycle;null;1551-4005;Yearly
11271;Data Management;null;Journal;null;Bryan_Peters;;Journal_of_Clinical_Pediatric_Dentistry;null;1053-4628;Monthly
12363;Data Management;null;Journal;null;Robert_Eaton;http://www.bioone.org/bioone/?issn=0006-3363&request=get-journals-list;Biology_of_Reproduction;null;0006-3363;Weekly
11032;Big Data,Data Management;null;Journal;null;Julia_Jones;http://content.iospress.com/journals/journal-of-alzheimers-disease/;Journal_of_Alzheimer_s_Disease;null;1387-2877;Weekly
11274;Data Management;null;Journal;null;Michael_Fox;http://journals.elsevierhealth.com/periodicals/yjoms;Journal_of_oral_and_maxillofacial_surgery;null;0278-2391;Weekly
12360;Big Data,Data Management;null;Journal;null;Nancy_Gordon;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1469-7580;Journal_of_Anatomy;null;0021-8782;Weekly
11031;Data Management,Big Data;null;Journal;null;Mr__Allen_Walters;http://www.blackwell-synergy.com/loi/ayf;Acta_Crystallographica__Section_F_:Structural_Biology_and_Crystallization_Communications;null;1744-3091;Weekly
11273;Data Management;null;Journal;null;Melissa_Davidson;;Current_opinion_in_dentistry;null;1046-0764;Weekly
12361;Data Processing,Data Management;null;Journal;null;Kevin_Santos;http://www.blackwell-synergy.com/loi/jre;Journal_of_Periodontal_Research;null;0022-3484;Yearly
11034;Big Data,Data Management;null;Journal;null;Robert_Boyd;https://academic.oup.com/femsyr/issue;FEMS_Yeast_Research;null;1567-1356;Monthly
11276;Data Management;null;Journal;null;Adam_Bishop;http://www.sciencedirect.com/science/journal/00223913;The_Journal_of_prosthetic_dentistry_Print;null;0022-3913;Weekly
12366;Data Management;null;Journal;null;Paula_Perry;http://www.cardiothoracicsurgery.org/;Journal_of_Cardiothoracic_Surgery;null;1749-8090;Weekly
11033;Big Data,Data Management;null;Journal;null;Catherine_Stewart;http://www.elsevier.com/locate/issn/0022-2836;Journal_of_Molecular_Biology;null;0022-2836;Weekly
11275;Data Management;null;Journal;null;Paula_Mcdaniel;http://www.perio.org/journal/journal.html;The_Journal_of_Periodontology;null;1049-8885;Weekly
12367;Data Management;null;Journal;null;Nicole_Brown;http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-217894;Brain_Science;null;2570-0197;Monthly
11036;Data Management;null;Journal;null;Jerry_Carter;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1469-8137;New_Phytologist;null;0028-646X;Yearly
11278;Data Management;null;Journal;null;Christopher_Haley;http://www.elsevier.com/wps/find/journaldescription.cws_home/711005/description;Journal_of_The_Mechanical_Behavior_of_Biomedical_Materials;null;1878-0180;Weekly
12364;Data Management,Big Data;null;Journal;null;Wendy_Wright;http://www.sciencedirect.com/science/journal/00408166;Tissue__Cell;null;0040-8166;Monthly
11035;Data Management;null;Journal;null;Jennifer_Mendoza;https://www.molbiolcell.org/;Molecular_Biology_of_the_Cell;null;1059-1524;Monthly
11277;Data Management;null;Journal;null;Douglas_Tate;https://www.jco-online.com/;Journal_of_clinical_orthodontics;null;0022-3875;Yearly
12365;Data Management;null;Journal;null;Heather_Krueger;http://www.wiley.com/WileyCDA/WileyTitle/productCd-JCM4.html;Journal_of_Cellular_and_Molecular_Medicine;null;1582-1838;Yearly
11038;Data Management;null;Journal;null;Natalie_Knight;http://www.sciencedirect.com/science/journal/09680004;TIBS__Trends_in_Biochemical_Sciences__Regular_ed;null;0968-0004;Monthly
11037;Big Data,Data Management;null;Journal;null;Lisa_Gray;https://jlb.onlinelibrary.wiley.com/;Journal_of_Leukocyte_Biology;null;0741-5400;Weekly
11279;Data Management;null;Journal;null;Cynthia_Harris;https://www.hindawi.com/journals/jhe/;Journal_of_Healthcare_Engineering;null;2040-2295;Monthly
12368;Data Management;null;Journal;null;Eric_Zamora;http://www.elsevier.com/wps/find/journaldescription.cws_home/502690/description#description;Journal_of_Controlled_Release;null;0168-3659;Weekly
11039;Data Modeling;null;Journal;null;Joshua_Johnson;http://www.pubmedcentral.nih.gov/tocrender.fcgi?journal=101;Genes__Development;null;0890-9369;Monthly
12369;Data Management,Data Processing;null;Journal;null;James_Cline;http://www.kluweronline.com/issn/0090-6964;Annals_of_Biomedical_Engineering;null;0090-6964;Yearly
12571;Computer Science;null;Journal;null;Andrea_Crane;http://www.jle.com/en/revues/ecn/revue.phtml;European_Cytokine_Network;null;1148-5493;Yearly
12330;Data Management;null;Journal;null;Brandon_Herrera;https://www.ntvg.nl/;Nederlandsch_tijdschrift_voor_geneeskunde;null;0028-2162;Yearly
